#Thorlabs FTS
[SpectrumHeader]
#Date	20231130
#Time	16335620
#GMTTime	15335620
#Instrument	0
#InstrModel	CCS175
#Series	0
#InterferometerSerial	M00261151
#Type	emission
#ChannelIndex	0
#XAxisUnit	nm_air
#YAxisUnit	intensity
#Average	1
#RollingAverage	0
#SpectrumSmooth	0
#SSmoothParam1	0
#SSmoothParam2	0
#SSmoothParam3	0
#SSmoothParam4	0
#IntegrationTime	30.000000
#TriggerMode	0
#AirMeasureOpt	0
#AirTemp	0.00
#AirPressure	0.00
#AirRelHum	0.00
#WnrMin	9117.342773
#WnrMax	20233.552734
#Length	3648
#Resolution	0.0000000000e+00
#ADC	0
#InstrStatus	0
#RefLaserLocked	0
#ChannelIndex	0
#AttenuationFilter	0
#Stitched	0
#ExcitationWavelength_nm	0
#SoftwareVersion	
#FirmwareVersion	
#Motor_FirmwareVersion	
#ReconstructionAlgorithms_SoftwareVersion	
#Sensor_FirmwareVersion	
#InstrSeriesIdentifier	MUN_CCS_SERIES
#Name	
#Comment	""
#ExtComment	""
#Source	
[Data]
4.942285767e+02	3.809039015e-03
4.943851013e+02	-1.828182139e-03
4.945416565e+02	2.493687440e-03
4.946981812e+02	-2.063066466e-03
4.948547363e+02	3.433224279e-03
4.950112915e+02	-2.438881202e-03
4.951678467e+02	3.010432702e-03
4.953244019e+02	-5.774237216e-03
4.954809875e+02	6.146137021e-04
4.956375427e+02	-1.370157988e-04
4.957941284e+02	2.775548492e-03
4.959507141e+02	1.448452676e-04
4.961072998e+02	3.996946383e-03
4.962639160e+02	-2.438881202e-03
4.964205017e+02	4.513691645e-03
4.965771179e+02	-1.734228455e-03
4.967337341e+02	3.292293753e-03
4.968903503e+02	-4.083070904e-03
4.970469666e+02	2.540664282e-03
4.972036133e+02	-4.130047746e-03
4.973602600e+02	2.258803230e-03
4.975169067e+02	-3.143533831e-03
4.976735535e+02	2.023919020e-03
4.978302002e+02	-4.364931956e-03
4.979868774e+02	3.010432702e-03
4.981435242e+02	-5.163538270e-03
4.983002014e+02	-2.779463248e-04
4.984568787e+02	-1.217483194e-03
4.986135559e+02	5.171367433e-03
4.987702637e+02	-1.405390562e-03
4.989269409e+02	1.507173758e-03
4.990836487e+02	-3.049580147e-03
4.992403564e+02	2.399733756e-03
