#Thorlabs FTS
[SpectrumHeader]
#Date	20231130
#Time	16400677
#GMTTime	15400677
#Instrument	0
#InstrModel	CCS175
#Series	0
#InterferometerSerial	M00261151
#Type	emission
#ChannelIndex	0
#XAxisUnit	nm_air
#YAxisUnit	intensity
#Average	1
#RollingAverage	0
#SpectrumSmooth	0
#SSmoothParam1	0
#SSmoothParam2	0
#SSmoothParam3	0
#SSmoothParam4	0
#IntegrationTime	10.000000
#TriggerMode	0
#AirMeasureOpt	0
#AirTemp	0.00
#AirPressure	0.00
#AirRelHum	0.00
#WnrMin	9117.342773
#WnrMax	20233.552734
#Length	3648
#Resolution	0.0000000000e+00
#ADC	0
#InstrStatus	0
#RefLaserLocked	0
#ChannelIndex	0
#AttenuationFilter	0
#Stitched	0
#ExcitationWavelength_nm	0
#SoftwareVersion	
#FirmwareVersion	
#Motor_FirmwareVersion	
#ReconstructionAlgorithms_SoftwareVersion	
#Sensor_FirmwareVersion	
#InstrSeriesIdentifier	MUN_CCS_SERIES
#Name	
#Comment	""
#ExtComment	""
#Source	
[Data]
4.942285767e+02	3.821277060e-03
4.943851013e+02	-5.481339991e-03
4.945416565e+02	3.868259955e-03
4.946981812e+02	-3.836937947e-03
4.948547363e+02	4.573003389e-03
4.950112915e+02	1.847994630e-03
4.951678467e+02	4.573003389e-03
4.953244019e+02	-3.226160072e-03
4.954809875e+02	5.465678871e-03
4.956375427e+02	-1.910638530e-03
4.957941284e+02	5.653610453e-03
4.959507141e+02	-1.017963164e-03
4.961072998e+02	4.291106015e-03
4.962639160e+02	-4.259784240e-03
4.964205017e+02	5.606627557e-03
4.965771179e+02	-2.521416405e-03
4.967337341e+02	1.988943433e-03
4.968903503e+02	-3.132194281e-03
4.970469666e+02	2.270840807e-03
4.972036133e+02	-2.192535903e-03
4.973602600e+02	2.552738413e-03
4.975169067e+02	-1.346843550e-03
4.976735535e+02	1.894977526e-03
4.978302002e+02	-1.440809341e-03
4.979868774e+02	4.619986750e-03
4.981435242e+02	-3.695989260e-03
4.983002014e+02	3.962225746e-03
4.984568787e+02	-4.447715823e-03
4.986135559e+02	4.291106015e-03
4.987702637e+02	-3.132194281e-03
4.989269409e+02	2.223857911e-03
4.990836487e+02	-1.769689727e-03
4.992403564e+02	4.150157329e-03
4.993970642e+02	-2.803313779e-03
4.995538025e+02	4.713952541e-03
4.997105103e+02	-2.615382196e-03
4.998672485e+02	1.847994630e-03
5.000239868e+02	-4.635647405e-03
5.001807251e+02	2.740669996e-03
5.003374634e+02	-1.252877701e-04
5.004942322e+02	5.606627557e-03
5.006510010e+02	-2.098570112e-03
5.008077393e+02	5.183781497e-03
5.009645386e+02	-3.930903971e-03
5.011213074e+02	3.915242851e-04
5.012780762e+02	-3.555040574e-03
5.014348755e+02	3.633345244e-03
5.015916748e+02	-1.628741040e-03
5.017484741e+02	4.619986750e-03
5.019052734e+02	-5.669271573e-03
5.020620728e+02	3.210499184e-03
5.022189026e+02	-8.300314657e-04
5.023757324e+02	2.646704204e-03
5.025325623e+02	-3.320125863e-03
5.026893921e+02	1.096267952e-03
5.028462219e+02	-1.299860654e-03
5.030030823e+02	5.136798602e-03
5.031599121e+02	-3.273142967e-03
5.033167725e+02	2.223857911e-03
5.034736328e+02	-1.957621425e-03
5.036304932e+02	3.962225746e-03
5.037873840e+02	-3.883920843e-03
5.039442749e+02	2.740669996e-03
5.041011353e+02	-5.199442618e-03
5.042580261e+02	3.821277060e-03
5.044149475e+02	-8.300314657e-04
5.045718384e+02	1.425148337e-03
5.047287598e+02	-3.132194281e-03
5.048856506e+02	4.291106015e-03
5.050425720e+02	-1.722706831e-03
5.051994934e+02	3.069550265e-03
5.053564453e+02	-4.118835554e-03
5.055133667e+02	-3.602023353e-04
5.056703186e+02	-2.192535903e-03
5.058272705e+02	3.680328140e-03
5.059842224e+02	-3.320125863e-03
5.061411743e+02	2.176875016e-03
